SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
DIGJAMLMTD,BE,57.9,59.65,55.75,58.83,58.84,57.75,3764,220102.04,02-Sep-2025,31,INE731U01028
DNAMEDIA,EQ,4.53,4.68,4.3,4.58,4.6,4.53,99868,452196.21,02-Sep-2025,393,INE016M01021
DBL,EQ,471.5,474.8,467,472.3,473.2,470.55,72773,34295550.65,02-Sep-2025,4878,INE917M01012
DISHTV,EQ,5.08,5.15,5.06,5.09,5.1,5.09,1281290,6533435.29,02-Sep-2025,1802,INE836F01026
DCAL,BE,265.95,274,265.95,272.35,272.4,264.6,133158,36050251.80,02-Sep-2025,1059,INE385W01011
DIVGIITTS,EQ,647.7,664.95,647.7,653.9,654.9,653.65,24204,15898641.45,02-Sep-2025,1180,INE753U01022
DIVISLAB,EQ,6093,6148.5,6059.5,6120.5,6119,6093,307162,1875882774.50,02-Sep-2025,23592,INE361B01024
DIVINEHIRA,SM,88.85,90.2,86.5,89.7,88,88.45,73600,6555440.00,02-Sep-2025,46,INE0NA501011
DPEL,SM,136.5,136.5,136.5,136.5,136.5,136.5,1500,204750.00,02-Sep-2025,1,INE0SCO01019
DIXON,EQ,17670,17746,17500,17553,17546,17582,231302,4071743462.00,02-Sep-2025,43158,INE935N01020
DJML,EQ,102.49,105,100.94,101.49,101.05,102.32,19614,2006491.49,02-Sep-2025,1039,INE0B1K01014
DLF,EQ,749.2,765.5,745.55,754.8,756.5,748.3,1726671,1307636291.40,02-Sep-2025,40038,INE271C01023
DMCC,EQ,314.5,318.35,312.2,314.15,313.6,314.25,17593,5539858.05,02-Sep-2025,758,INE505A01010
DHTL,SM,43.1,43.1,43.05,43.05,43.05,43.05,1600,68920.00,02-Sep-2025,2,INE0OGG01015
DODLA,EQ,1372.5,1408.9,1354.1,1400.3,1394.2,1372.5,34663,48324823.70,02-Sep-2025,7048,INE021O01019
DOLATALGO,EQ,79.9,82.44,79.18,81.27,80.88,79.6,330070,26829131.73,02-Sep-2025,6722,INE966A01022
DOLLAR,EQ,357.1,363.9,356.1,359.25,360.2,356.1,30612,11035302.10,02-Sep-2025,2544,INE325C01035
DOLLEX,SM,40.8,41.3,39.4,39.95,40.5,41.45,76000,3061000.00,02-Sep-2025,18,INE0JHH01011
DOLPHIN,EQ,428.8,431.9,423.1,427.6,426.5,425.5,1512,646143.35,02-Sep-2025,260,INE920A01037
DOMS,EQ,2470,2497.7,2446.1,2480.4,2481,2445.2,32678,81032675.90,02-Sep-2025,5718,INE321T01012
DONEAR,EQ,97.99,97.99,95.43,95.86,95.76,97.13,17219,1657758.63,02-Sep-2025,427,INE668D01028
DPSCLTD,EQ,12.4,12.4,12.2,12.3,12.29,12.09,57472,707603.74,02-Sep-2025,604,INE360C01024
AGARWALEYE,BL,433.25,433.25,433.25,433.25,433.25,439.1,1653725,716476356.25,02-Sep-2025,1,INE943P01029
AGARWALEYE,EQ,439.9,439.9,428.3,433.5,432,433.25,72464,31514658.40,02-Sep-2025,3552,INE943P01029
LALPATHLAB,EQ,3299,3299,3200,3228.3,3231,3272.1,120202,388249612.90,02-Sep-2025,21512,INE600L01024
DRREDDY,EQ,1279.9,1283.4,1248,1253.7,1250,1279.9,1632660,2065966285.30,02-Sep-2025,59488,INE089A01031
DRCSYSTEMS,BE,19.99,20.05,19.3,19.68,19.71,19.47,73271,1437789.55,02-Sep-2025,237,INE03RS01027
DREAMFOLKS,BE,137,141,134.3,139.33,139.25,136.2,54840,7632546.75,02-Sep-2025,935,INE0JS101016
DREDGECORP,EQ,597.3,629,589.2,612.05,616.5,597.3,44067,27037901.60,02-Sep-2025,3948,INE506A01018
DRONE,SM,95.5,99,92,92.6,92.8,93.35,44500,4161150.00,02-Sep-2025,77,INE0P7201019
KEEPLEARN,BE,3.01,3.01,2.79,2.8,2.79,2.94,34584,98093.42,02-Sep-2025,90,INE055C01020
LIQUIDETF,EQ,999.99,1000.01,999.99,1000,1000,1000,103154,103154142.89,02-Sep-2025,216,INF740KA1EU7
BANKETFADD,EQ,55.12,55.37,54.8,54.87,54.86,55.21,42749,2345890.83,02-Sep-2025,110,INF740KA1RX3
GOLDETFADD,EQ,102.31,102.31,101.26,101.82,101.45,101.81,465742,47520187.50,02-Sep-2025,447,INF740KA1SW3
ITETFADD,EQ,36.1,37.42,36.1,37.08,37.14,37.03,6578,244290.60,02-Sep-2025,86,INF740KA1SX1
NIFTY50ADD,EQ,258.32,258.61,256.21,256.81,256.77,257.04,5959,1536034.40,02-Sep-2025,253,INF740KA1CL0
EQUAL50ADD,EQ,325.38,328.71,325.37,326.86,326.14,325.37,4480,1465865.83,02-Sep-2025,112,INF740KA1QK2
PSUBANKADD,EQ,69.07,69.45,68.55,68.9,69,68.73,14019,967148.35,02-Sep-2025,311,INF740KA1SY9
PVTBANKADD,EQ,26.66,26.72,26.4,26.49,26.6,26.62,30230,802072.95,02-Sep-2025,135,INF740KA1TA7
MIDQ50ADD,EQ,247.92,249.24,247.06,247.67,248.25,247.92,1143,283572.69,02-Sep-2025,74,INF740KA1QL0
SENSEXADD,EQ,82.34,82.63,81.83,81.93,81.83,82.11,3674,302675.80,02-Sep-2025,31,INF740KA1SZ6
SILVERADD,EQ,119.98,119.99,117.98,118.6,118.44,119.26,458966,54509958.08,02-Sep-2025,804,INF740KA1RE3
HEALTHADD,EQ,144.63,145.31,144.48,144.84,144.85,144.63,1142,165453.04,02-Sep-2025,27,INF740KA1UF4
LIQUIDADD,EQ,1091.78,1091.78,1088.84,1088.85,1088.86,1088.71,328959,358189512.00,02-Sep-2025,545,INF740KA1UM0
NEXT30ADD,EQ,38.71,38.8,38.51,38.53,38.53,38.61,12330,475271.18,02-Sep-2025,48,INF740KA1VE5
TOP10ADD,EQ,94.71,94.71,93.66,93.91,93.98,94.28,248864,23483185.88,02-Sep-2025,965,INF740KA1UR9
DUCOL,SM,155.9,161.45,153.05,155.5,155.5,157.9,19200,2983160.00,02-Sep-2025,24,INE0LZO01015
DUCON,EQ,5.5,5.5,5.35,5.38,5.47,5.4,241123,1310464.11,02-Sep-2025,617,INE741L01018
DUGLOBAL,SM,45.45,45.5,45,45.05,45.05,43.45,15000,680000.00,02-Sep-2025,4,INE0HPK01020
DURLAX,SM,39.25,40,39.25,40,40,40,12000,477300.00,02-Sep-2025,6,INE0OUW01013
DWARKESH,EQ,43,46.85,42.52,45.1,45.49,40.28,6631126,299045322.31,02-Sep-2025,29276,INE366A01041
DSSL,EQ,980,990,962,968.45,968.5,978.9,21184,20678787.05,02-Sep-2025,2590,INE417B01040
DYNAMATECH,EQ,6563,6643,6510,6619.5,6565,6563,2935,19355861.00,02-Sep-2025,1213,INE221B01012
DYCL,EQ,438.6,441.45,428.15,431.8,430.85,431.65,134649,58454027.15,02-Sep-2025,8529,INE600Y01019
DYNAMIC,SM,123,126,113.05,121.5,122,125.6,125500,14842525.00,02-Sep-2025,127,INE0DZ701010
DYNPRO,EQ,368.05,379.9,365.85,376.35,376.15,368.5,19444,7226622.80,02-Sep-2025,1368,INE256H01015
EFACTOR,ST,205.9,215,201,215,215,208,8800,1857120.00,02-Sep-2025,6,INE0KFF01017
E2E,EQ,2295,2466,2255.5,2403.1,2351.1,2270,93427,221272223.00,02-Sep-2025,9120,INE255Z01019
EASEMYTRIP,EQ,8.44,8.52,8.33,8.42,8.4,8.35,12657971,106946232.31,02-Sep-2025,14763,INE07O001026
ECLERX,EQ,4495,4600,4421.6,4534.5,4489.9,4496.8,169679,770562026.70,02-Sep-2025,26999,INE738I01010
ECOSMOBLTY,EQ,282,282,264.6,272.1,272.4,278.95,299766,81189690.35,02-Sep-2025,9750,INE06HJ01020
BBETF0432,EQ,1279.93,1286.18,1279.93,1283.11,1283.5,1282.91,896,1150157.47,02-Sep-2025,39,INF754K01OB1
EBANKNIFTY,EQ,54.46,54.57,54.01,54.04,54.19,54.44,262,14251.02,02-Sep-2025,25,INF754K01TE4
EBBETF0430,EQ,1524.22,1532,1524.22,1528.98,1529,1528.5,12584,19248094.23,02-Sep-2025,539,INF754K01KO2
EBBETF0431,EQ,1370.99,1370.99,1363,1364.23,1364.01,1364.98,57098,77880516.29,02-Sep-2025,197,INF754K01LE1
EBBETF0433,EQ,1264.85,1264.85,1245,1245.99,1246,1246.43,978,1219671.55,02-Sep-2025,58,INF754K01QX0
ECAPINSURE,EQ,23.3,23.3,22.59,22.73,22.8,22.84,81365,1848703.60,02-Sep-2025,368,INF754K01TX4
EGOLD,EQ,105.2,105.65,104.7,104.85,104.85,104.7,674481,70718125.50,02-Sep-2025,129,INF754K01SE6
EMULTIMQ,EQ,40.9,41.36,40.9,40.99,41.21,40.78,15969,656598.96,02-Sep-2025,151,INF754K01TF1
ESILVER,EQ,123.81,124.98,122.1,123.23,123.35,123.8,12613,1558113.73,02-Sep-2025,156,INF754K01SF3
EDELWEISS,EQ,110,114,108.9,111.15,111.19,109.85,12702322,1415279933.52,02-Sep-2025,46723,INE532F01054
EFCIL,EQ,336.85,339.85,332,334.5,335.25,333.5,135683,45455774.30,02-Sep-2025,6531,INE886D01026
EFFWA,ST,223,230,223,224.2,224.2,222.2,10400,2344380.00,02-Sep-2025,22,INE0U9101019
EICHERMOT,EQ,6310.5,6388,6282.5,6349,6350,6280,701158,4447805140.00,02-Sep-2025,82905,INE066A01021
EIDPARRY,EQ,1152.6,1176,1098.5,1104,1103,1129.9,511122,577414296.80,02-Sep-2025,32671,INE126A01031
EIHAHOTELS,EQ,378.45,413.7,375,394.9,396,378.45,74174,29360774.05,02-Sep-2025,5293,INE276C01014
EIHOTEL,EQ,399.95,407.35,396.45,398.05,397.75,396.8,280802,112878609.60,02-Sep-2025,10369,INE230A01023
EIMCOELECO,EQ,2265.2,2318.7,2003,2023.1,2022,2281,57019,118834957.40,02-Sep-2025,6593,INE158B01016
ELDEHSG,EQ,739,756,712,723.95,755,734.15,1139,823690.60,02-Sep-2025,166,INE668G01021
ELECON,EQ,555,565.35,552.3,558.9,559.75,554.95,216279,121187576.70,02-Sep-2025,14123,INE205B01031
EFORCE,SM,42,42,39.95,40.15,39.95,41.85,10800,438720.00,02-Sep-2025,9,INE0Q1W01012
EMIL,EQ,125.8,128.37,124.61,125.62,125.62,125.22,624130,79024075.33,02-Sep-2025,7986,INE02YR01019
ELECTCAST,EQ,97.6,100.9,97.26,99.15,99.5,97.31,1253727,124947948.98,02-Sep-2025,13314,INE086A01029
ELECTHERM,EQ,836,850.7,801.2,814.3,809.8,835.05,18258,15151546.30,02-Sep-2025,1126,INE822G01016
ELGNZ,SM,136.7,144.9,135.95,140.8,139.75,130.1,234000,32765350.00,02-Sep-2025,207,INE0R9101015
ELGIEQUIP,EQ,474,503,471.6,494.7,494.25,473.85,859335,425037787.60,02-Sep-2025,37727,INE285A01027
ELGIRUBCO,EQ,81.2,81.99,75.1,75.68,75.8,83.45,382594,29476500.23,02-Sep-2025,3549,INE819L01012
ELIN,EQ,183.55,201.8,183,191.43,191.5,183.79,358581,69605189.25,02-Sep-2025,5981,INE050401020
ELLEN,EQ,515.2,524.8,514,517.8,515.5,516.55,97241,50445812.80,02-Sep-2025,4018,INE236E01022
EMAPARTNER,SM,100.15,101,100,100,100,100,7000,701350.00,02-Sep-2025,7,INE0ZOL01023
EMAMILTD,EQ,585,600,581.2,595.7,596,582.15,581897,346012077.85,02-Sep-2025,27659,INE548C01032
EMAMIPAP,EQ,107.9,110.38,104,104.54,105.65,107.67,91365,9825995.58,02-Sep-2025,1985,INE830C01026
EMAMIREAL,EQ,114.99,118.77,114.22,118.75,118.68,113.12,34097,4028013.91,02-Sep-2025,287,INE778K01012
EMBDL,EQ,94.99,100.82,94.9,98.73,98.55,94.29,6095771,602096243.65,02-Sep-2025,34488,INE069I01010
EMBASSY,RR,384.22,389.75,384.22,388.19,386.95,385.72,379245,146887289.02,02-Sep-2025,13529,INE041025011
EMCURE,EQ,1398,1398.5,1360.2,1365.1,1365,1381.6,51379,70742937.90,02-Sep-2025,6149,INE168P01015
ETML,SM,144,146,141.5,143,143,140.45,124800,17871780.00,02-Sep-2025,49,INE0RHD01013
EMKAY,EQ,213.95,216.54,211.52,212.35,214.4,214.95,24753,5289658.45,02-Sep-2025,629,INE296H01011
EMKAYTOOLS,ST,176,176,169,169.35,169.5,172.2,5700,969705.00,02-Sep-2025,35,INE332S01011
ETL,SM,950.1,954.6,930,933,935,950,2550,2403967.50,02-Sep-2025,16,INE0PXC01024
EMMBI,EQ,106.5,106.5,102.15,103.6,103.8,104.4,15372,1606388.71,02-Sep-2025,456,INE753K01015
EMSLIMITED,EQ,535,544.5,528.05,533.2,536.4,531.55,185964,99873974.65,02-Sep-2025,11086,INE0OV601013
EMUDHRA,EQ,733.9,734,723.4,726.7,724,726.25,27226,19848580.60,02-Sep-2025,3690,INE01QM01018
ENDURANCE,EQ,2951.5,2954.6,2819.9,2911.2,2939.9,2939.9,223448,642557190.40,02-Sep-2025,26123,INE913H01037
ENERGYDEV,BE,20.25,20.55,19.66,20.1,20.45,19.85,13345,270507.44,02-Sep-2025,144,INE306C01019
EMMIL,SM,186,190,183.5,187.75,184.6,186,18250,3419075.00,02-Sep-2025,37,INE0S1L01013
ENFUSE,SM,235.1,236,230,236,236,235.65,3000,703260.00,02-Sep-2025,5,INE0S3X01014
ENGINERSIN,EQ,201.75,209.3,199.58,203.43,203.48,201.08,3390477,696021435.93,02-Sep-2025,39151,INE510A01028
ENSER,ST,22.2,22.2,22,22,22,22.2,60000,1325000.00,02-Sep-2025,9,INE0R9I01021
ENTERO,EQ,1211.8,1220,1158.5,1179.6,1181,1209.6,161711,192327184.20,02-Sep-2025,17361,INE010601016
ENIL,EQ,162.2,165.48,159.2,164.9,165,160.35,25537,4178908.80,02-Sep-2025,1839,INE265F01028
EIEL,EQ,252,258.48,251.2,252.07,253,249.92,1242943,316750570.80,02-Sep-2025,22268,INE0LLY01014
ENVIRO,SM,148,148.1,144,144,144,147,26000,3804100.00,02-Sep-2025,23,INE0SUH01015
EPACK,EQ,385.2,395,382,387.25,387.3,386.5,1043098,405313363.10,02-Sep-2025,21782,INE0G5901015
EPIGRAL,EQ,1814.3,1831.8,1790,1797.8,1794.9,1808.3,16458,29813399.30,02-Sep-2025,3410,INE071N01016
EPL,EQ,223.4,226.5,218,222.25,222.5,224.85,633314,141275931.30,02-Sep-2025,16021,INE255A01020
EEPL,SM,195,198,194,195.75,195,197,58000,11353300.00,02-Sep-2025,56,INE11HF01010
EQUIPPP,BE,17.8,18.68,17.8,18.47,18.47,18.23,9905,178142.93,02-Sep-2025,14,INE217G01035
EQUITASBNK,EQ,51.37,51.87,50.89,51.32,51.2,50.84,2972492,152665504.69,02-Sep-2025,14897,INE063P01018
ERIS,EQ,1764,1783.6,1761,1771,1767.8,1772.2,35376,62697644.60,02-Sep-2025,7018,INE406M01024
ESABINDIA,EQ,5160.5,5160.5,5075,5108,5096,5121.5,1900,9708025.00,02-Sep-2025,755,INE284A01012
ESAFSFB,EQ,29,29.7,28.99,29.34,29.39,29,195914,5754291.51,02-Sep-2025,1562,INE818W01011
ESCONET,ST,180,185.7,177.75,179,179,177.75,20400,3671380.00,02-Sep-2025,30,INE0RQZ01017
ESCORTS,EQ,3655,3699,3631,3650.4,3661.7,3644,104113,381921589.40,02-Sep-2025,14469,INE042A01014
113ESFB31,N0,99619.18,99620,99619.18,99620,99620,99775.26,6,597715.90,02-Sep-2025,2,INE818W08149
ESPRIT,SM,89.3,90,87,87.35,87.2,89.55,24000,2126640.00,02-Sep-2025,15,INE0SBP01018
ESSARSHPNG,EQ,23.99,24.4,23.85,24.05,24.15,23.56,80247,1936003.91,02-Sep-2025,690,INE122M01019
ESFL,SM,370,370,350.85,350.85,350.85,369.3,126360,45210924.00,02-Sep-2025,268,INE0ITO01014
ESTER,EQ,108.65,114.3,108.65,110.57,110.48,109.61,109974,12330252.47,02-Sep-2025,3410,INE778B01029
ETERNAL,BL,321.1,321.1,321.1,321.1,321.1,313.95,6911714,2219351365.40,02-Sep-2025,1,INE758T01015
ETERNAL,EQ,322.85,327.4,320.45,322.4,322.85,321.1,48878436,15803081169.50,02-Sep-2025,197634,INE758T01015
ETHOSLTD,EQ,2305,2367.2,2275,2317.6,2310,2292.9,31340,73051821.30,02-Sep-2025,4634,INE04TZ01018
EUREKAFORB,EQ,566.95,586.35,562.65,582.65,582.25,564.3,132091,76601073.50,02-Sep-2025,7537,INE0KCE01017
EIFFL,BE,239.36,239.36,230.95,232.44,232.3,238.17,4682,1087823.74,02-Sep-2025,26,INE546V01010
EUROBOND,EQ,247.91,247.91,238.01,239.49,238.52,242.74,12051,2916493.26,02-Sep-2025,1245,INE505V01016
EUROTEXIND,EQ,16.46,16.47,14.87,15.77,15.79,15.24,5359,82001.45,02-Sep-2025,37,INE022C01012
EVEREADY,EQ,433.05,455.4,428.55,448.8,449.9,433.05,1275451,573399583.90,02-Sep-2025,36948,INE128A01029
EVERESTIND,EQ,673.3,677.35,661,667.6,661,673.4,11147,7431739.65,02-Sep-2025,1259,INE295A01018
EKC,EQ,139.54,142.61,138.5,139.88,139.54,139.95,540361,76079453.67,02-Sep-2025,6934,INE184H01027
EXCELINDUS,EQ,1228.6,1258,1188.3,1198.6,1199.9,1226.5,26830,32608049.00,02-Sep-2025,4157,INE369A01029
EXCEL,BE,1.44,1.44,1.44,1.44,1.44,1.42,979466,1410431.04,02-Sep-2025,251,INE688J01023
EXCELLENT,SM,46.35,46.35,46.35,46.35,46.35,46.35,1600,74160.00,02-Sep-2025,1,INE0Y4801011
EXICOM,EQ,143.99,152.4,143,147.71,147.7,143.4,726396,108246378.07,02-Sep-2025,15384,INE777F01014
EXIDEIND,EQ,414.8,422,410.05,416.2,415,412.25,4896799,2038670343.65,02-Sep-2025,57039,INE302A01020
EXPLEOSOL,EQ,1023.1,1039,1015.5,1035,1039,1020.3,6325,6525935.60,02-Sep-2025,682,INE201K01015
EXXARO,BE,7.73,8.11,7.73,8.02,8.05,7.73,1454200,11395446.35,02-Sep-2025,428,INE0GFE01026
FACT,EQ,955,1021.3,947,989.35,987,952.25,1357985,1356123667.40,02-Sep-2025,57690,INE188A01015
FAIRCHEMOR,EQ,797.85,801.9,770.05,784.05,788,793.55,10734,8439269.70,02-Sep-2025,1811,INE0DNW01011
FALCONTECH,ST,17.6,17.6,17,17.2,17.2,16.85,10800,186060.00,02-Sep-2025,8,INE0PQK01013
FAZE3Q,EQ,439.95,461.95,433,436.4,437,437.05,69954,31131248.20,02-Sep-2025,3385,INE963C01033
FCSSOFT,EQ,2.46,2.46,2.42,2.43,2.44,2.42,1376715,3356035.56,02-Sep-2025,1449,INE512B01022
FDC,EQ,458.1,467.95,458,464.1,463.85,456.05,163237,75688900.05,02-Sep-2025,8288,INE258B01022
FEDFINA,EQ,138,138.5,134.54,135.87,136.15,138,421419,57520204.46,02-Sep-2025,6596,INE007N01010
FEDERALBNK,EQ,193.58,195.41,193.04,193.56,193.45,193.58,3069260,595186947.48,02-Sep-2025,67703,INE171A01029
FMGOETZE,EQ,538.4,558.2,538.4,549,550,546.6,59664,32821619.40,02-Sep-2025,4846,INE529A01010
FELIX,SM,175.6,181,173,174.8,173.2,174.75,53000,9339075.00,02-Sep-2025,82,INE901X01013
FIBERWEB,EQ,44.99,45.74,44.5,45.13,45,44.47,53437,2413103.75,02-Sep-2025,1105,INE296C01020
FIDEL,ST,175.1,179,175,178,178,175,16000,2818100.00,02-Sep-2025,11,INE0LQQ01019
FIEMIND,EQ,2214,2214.9,2166,2191.6,2192,2192.4,68973,150901281.10,02-Sep-2025,9403,INE737H01014
FILATFASH,EQ,0.53,0.54,0.52,0.53,0.54,0.52,30447243,16200007.43,02-Sep-2025,3797,INE185E01021
FILATEX,EQ,52.77,54.57,52.68,53.36,53.6,52.77,901127,48364480.19,02-Sep-2025,7638,INE816B01035
FINEORG,EQ,4680,4812,4671.6,4792.2,4783.1,4717.1,36447,173680573.90,02-Sep-2025,11902,INE686Y01026
FCL,EQ,243,245.43,240.56,242.31,242.8,239.87,150185,36569956.70,02-Sep-2025,5555,INE045J01026
FINOPB,EQ,283.5,286,278,282.2,281,284.9,268835,75646479.35,02-Sep-2025,7049,INE02NC01014
FINCABLES,EQ,850,865.2,839.6,859.3,857,842.15,268114,229696367.05,02-Sep-2025,13425,INE235A01022
FINPIPE,EQ,215,218.2,212.2,217.01,217,214.01,760511,164534306.28,02-Sep-2025,19972,INE183A01024
FSL,EQ,358.55,367.8,356.9,366.75,366.5,358.65,569584,207448110.30,02-Sep-2025,17853,INE684F01012
FISCHER,EQ,1072,1095,1056,1063.3,1060,1054.1,33650,36136908.70,02-Sep-2025,3396,INE771F01025
FIVESTAR,BL,549.2,549.2,549.2,549.2,549.2,552.75,411359,225918362.80,02-Sep-2025,1,INE128S01021
FIVESTAR,EQ,555.55,555.55,522,526.95,529,549.2,4440781,2356029795.40,02-Sep-2025,82640,INE128S01021
FLAIR,EQ,313,313.45,307.8,309,309,313,57888,17939294.65,02-Sep-2025,1489,INE00Y201027
FLEXITUFF,EQ,28.27,28.27,26.8,28.27,28.27,26.93,47169,1313008.10,02-Sep-2025,358,INE060J01017
FLYSBS,SM,603.5,637,595,623.75,620.1,602.8,168000,104326890.00,02-Sep-2025,261,INE0VCK01011
FOCUS,BE,96.53,96.95,94.8,96.6,96.5,96.53,26125,2501799.93,02-Sep-2025,262,INE593W01028
FOODSIN,BE,89.11,90.9,88.6,89.44,88.9,89.65,35397,3174044.83,02-Sep-2025,298,INE976E01023
FORCAS,ST,100,100,98.95,100,100,100,166400,16569120.00,02-Sep-2025,18,INE0U2501017
FORCEMOT,EQ,19292,19561,18950,19497,19451,19092,83786,1618391941.00,02-Sep-2025,21615,INE451A01017
FORGEAUTO,ST,132.55,132.55,131,132.1,132,126.25,22800,3012780.00,02-Sep-2025,19,INE0YKW01013
FORTIS,EQ,934,940,920.6,929.75,929.6,924.65,1061729,989680560.30,02-Sep-2025,43873,INE061F01013
FOSECOIND,EQ,6164,6182,5889,5972,6020,6133.5,9060,54590792.50,02-Sep-2025,2378,INE519A01011
FRESHARA,SM,202,203,200,201.1,201.1,200.55,19200,3864060.00,02-Sep-2025,16,INE0SFW01015
FROG,SM,235.7,238.5,234.15,236,237.95,236.55,8000,1885680.00,02-Sep-2025,20,INE385O01018
NYKAA,EQ,233.8,235.41,231,232.52,231.34,233.73,4259942,993211069.65,02-Sep-2025,53516,INE388Y01029
FUSION,EQ,174.5,175.8,169.79,170.35,170.7,173.87,189742,32837077.97,02-Sep-2025,4706,INE139R01012
FUSIONPP,E1,103.89,103.89,97,97.12,97,99.92,13179,1298341.15,02-Sep-2025,88,IN9139R01028
FLFL,BZ,1.58,1.58,1.51,1.58,1.58,1.51,12938,20405.62,02-Sep-2025,30,INE452O01016
FEL,BZ,0.62,0.62,0.62,0.62,0.62,0.61,14181,8792.22,02-Sep-2025,17,INE623B01027
FELDVR,BZ,3.45,3.59,3.28,3.4,3.4,3.42,3763,12719.86,02-Sep-2025,21,IN9623B01058
FMNL,EQ,13.55,14.22,12.87,13.36,13.04,13.55,48985,650129.54,02-Sep-2025,285,INE360L01017
FSC,BZ,2.19,2.19,2.12,2.19,2.19,2.09,21057,45945.16,02-Sep-2025,22,INE935Q01015
GMBREW,EQ,683.95,702.9,682.5,698.6,698.05,683.95,22877,15921455.20,02-Sep-2025,2261,INE075D01018
GRINFRA,EQ,1254.1,1280,1245.1,1275.6,1275.1,1254.1,19626,24971405.80,02-Sep-2025,2829,INE201P01022
GTECJAINX,BE,25.2,25.2,24.36,25.2,25.2,24,1970,49358.40,02-Sep-2025,15,INE586X01012
GABRIEL,EQ,1239.9,1287,1221,1265,1278,1229.4,647664,809350077.80,02-Sep-2025,31096,INE524A01029
GATECH,BE,0.6,0.6,0.6,0.6,0.6,0.58,4873012,2923807.20,02-Sep-2025,772,INE224E01028
GATECHDVR,BE,0.51,0.53,0.51,0.52,0.53,0.51,708056,372554.49,02-Sep-2025,403,INE224E01036
GAIL,EQ,176.05,180.45,175.72,179.29,179.52,175.94,8668666,1554326354.91,02-Sep-2025,58584,INE129A01019
GAJANAND,SM,12.5,13,12.1,12.3,12.3,12.75,33000,411000.00,02-Sep-2025,9,INE0QTE01018
GALAPREC,EQ,785.6,798.75,774.1,785.8,793,774,16100,12693185.10,02-Sep-2025,1486,INE0RE001014
GALAXYSURF,EQ,2295.8,2329.6,2263.8,2322.6,2320,2281.9,14783,34161521.00,02-Sep-2025,2806,INE600K01018
GALLANTT,EQ,594.9,635.85,588.15,607.9,606.7,589.1,461068,284739965.05,02-Sep-2025,23337,INE297H01019
GANDHAR,EQ,147.5,149.59,145.61,146.84,147.79,145.61,83169,12290464.36,02-Sep-2025,2494,INE717W01049
GANDHITUBE,EQ,866.45,888,840,863.15,861.95,864.75,17052,14858164.65,02-Sep-2025,2021,INE524B01027
GANESHBE,EQ,97.3,99.44,96.73,98.3,98.44,96.78,284031,28001785.36,02-Sep-2025,4281,INE388A01029
GGBL,SM,411.05,434,405,419.4,418.25,411.05,54300,22739490.00,02-Sep-2025,148,INE0R8C01018
GANESHHOUC,EQ,835.2,870,834,865.65,867.3,834.5,82556,70872840.45,02-Sep-2025,6832,INE460C01014
GANESHIN,SM,252,263.5,250.05,257.75,257,249.8,702400,181494760.00,02-Sep-2025,637,INE0TVT01024
GANECOS,EQ,1339.5,1396,1339.5,1348.4,1360.6,1351.8,14718,20001475.00,02-Sep-2025,3033,INE845D01014
GANGABATH,ST,25.5,26,25.5,26,26,25.4,15000,384150.00,02-Sep-2025,5,INE0ZI101018
GANGAFORGE,EQ,3.09,3.35,3.06,3.32,3.35,3.05,433712,1393909.28,02-Sep-2025,644,INE691Z01023
GANGESSECU,EQ,162.7,162.7,158.25,159.66,159.2,157.56,2038,327218.67,02-Sep-2025,85,INE335W01016
GRSE,EQ,2494.9,2589,2455,2543.8,2545,2485,1110683,2801999101.10,02-Sep-2025,64601,INE382Z01011
GARUDA,EQ,220.7,229.99,203.75,208.59,208.6,219.54,5276806,1140785902.12,02-Sep-2025,77324,INE0JVO01026
GRWRHITECH,EQ,2788,2874,2768.3,2857.6,2862,2773.8,41970,119155821.70,02-Sep-2025,7609,INE291A01017
GARFIBRES,EQ,767.2,780,760.6,765.15,765,764.25,25451,19560714.65,02-Sep-2025,4545,INE276A01018
GATEWAY,EQ,65.15,65.94,63.9,64.01,64,65.04,2349510,152052320.32,02-Sep-2025,17738,INE079J01017
GAYAHWS,BE,1.82,1.82,1.82,1.82,1.82,1.74,75111,136702.02,02-Sep-2025,57,INE287Z01012
GAYAPROJ,BZ,8.58,8.83,8.34,8.45,8.45,8.58,68359,597984.08,02-Sep-2025,36,INE336H01023
GVPIL,EQ,335.1,355,335.1,351.75,354,333.5,425977,148229308.90,02-Sep-2025,19221,INE878A01011
GVT&D,EQ,2829.6,2849,2740,2752.9,2745.3,2796.5,387190,1070914885.00,02-Sep-2025,36876,INE200A01026
GEECEE,EQ,372,372.5,358.4,370.3,372.5,361.55,8854,3251743.35,02-Sep-2025,540,INE916G01016
GEEKAYWIRE,EQ,70.03,74,69.89,71.13,71.01,70.03,135762,9734110.37,02-Sep-2025,2213,INE669X01024
GEMAROMA,EQ,276.6,288.6,274,282.7,284.45,274.65,1302073,367118698.25,02-Sep-2025,28428,INE06XZ01023
GICRE,EQ,373.9,376.7,369.5,370.95,370.95,370.8,987527,366784195.65,02-Sep-2025,23178,INE481Y01014
GENCON,BE,42.07,42.07,40.25,42.06,42.05,40.07,58494,2459079.32,02-Sep-2025,109,INE854S01022
