SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBAUG29V,GB,10825,11298,10825,10952.54,11000,10786.51,247,2737330.34,29-Aug-2025,57,IN0020210129
SGBD29VIII,GB,10810,11150,10810,11134.02,11149.99,10810,168,1850561.56,29-Aug-2025,52,IN0020210228
SGBJAN29X,GB,10620,10950,10620,10825.21,10825.5,10590,135,1458741.00,29-Aug-2025,34,IN0020200385
SGBFEB29XI,GB,10650,10850,10650,10845.99,10850,10645,168,1811831.21,29-Aug-2025,38,IN0020200393
SGBMR29XII,GB,10750,11000,10750,10852.24,10830,10752.77,567,6166987.79,29-Aug-2025,98,IN0020200427
SGBJUN30,GB,11300,11390,11225,11301.55,11310,11306.96,227,2566452.26,29-Aug-2025,64,IN0020220045
SGBAUG30,GB,11536,11600,11256.3,11530.71,11520,11528.92,249,2868447.80,29-Aug-2025,60,IN0020220078
SGBDE30III,GB,11201,11500.99,11201,11494.75,11499.98,11265.07,264,3020700.96,29-Aug-2025,64,IN0020220110
SGBJAN30IX,GB,11077.5,11300,11001,11281.23,11300,11077.5,230,2572286.38,29-Aug-2025,54,IN0020210236
SGBMAR30X,GB,11015,11370,11015,11270.3,11290,11000.02,264,2963332.11,29-Aug-2025,74,IN0020210319
SGBJUN31I,GB,11243.16,11939.99,11243.16,11734.09,11701,11531.45,908,10675521.61,29-Aug-2025,191,IN0020230069
SGBSEP31II,GB,11366.2,11999,11366.2,11706.13,11719.99,11429.65,1480,17275425.19,29-Aug-2025,316,IN0020230093
SGBDE31III,GB,11616.2,11901,11616.2,11735.06,11700,11716.85,2166,25657765.10,29-Aug-2025,457,IN0020230168
SGBMAR31IV,GB,11411,11799.95,11411,11724.41,11760,11434.55,173,2022216.33,29-Aug-2025,52,IN0020220169
SGBFEB32IV,GB,11878.6,12412,11878.6,12404.33,12400,12183.18,1656,20483875.80,29-Aug-2025,282,IN0020230184
20MICRONS,EQ,230.75,234.6,228.02,230.87,230.02,230.57,69878,16199612.65,29-Aug-2025,2673,INE144J01027
21STCENMGM,EQ,54.73,54.73,53,53.03,53,53.84,9853,523033.34,29-Aug-2025,117,INE253B01015
360ONE,EQ,1037,1045,1013.3,1018.1,1018.1,1043.9,644147,661321179.90,29-Aug-2025,29136,INE466L01038
GOLD360,EQ,100.45,101.45,100.1,101.15,101.45,100.1,6746,678936.90,29-Aug-2025,108,INF579M01BB5
SILVER360,EQ,115.76,117.32,115.2,116.59,117.32,116.34,6892,802298.46,29-Aug-2025,132,INF579M01BC3
3IINFOLTD,EQ,22.75,23.01,22.55,22.71,22.94,22.69,159965,3646710.63,29-Aug-2025,1395,INE748C01038
3MINDIA,EQ,30400,30950,30245,30760,30710,30475,4061,124356305.00,29-Aug-2025,2944,INE470A01017
3PLAND,EQ,44.57,46.64,44.17,44.64,45.11,45.15,4094,185532.95,29-Aug-2025,192,INE105C01023
5PAISA,EQ,355.9,361,352.55,355.95,356.95,356.15,12439,4421865.20,29-Aug-2025,1191,INE618L01018
63MOONS,EQ,924.7,928.5,900,904.5,900,920.6,89396,82033657.20,29-Aug-2025,6219,INE111B01023
751HUDCO28,N5,1088.72,1088.72,1088.72,1088.72,1088.72,1087,5,5443.60,29-Aug-2025,1,INE031A07865
764NABAR31,N2,1126,1126,1122.9,1123.28,1122.9,1123,400,449585.00,29-Aug-2025,3,INE261F07032
764HUDCO31,N8,1130,1130,1124.1,1124.1,1124.1,1127,250,281908.40,29-Aug-2025,5,INE031A07AO5
82HUDCO27,N2,1079.7,1079.7,1073.1,1073.41,1073.1,1079.7,342,367115.00,29-Aug-2025,5,INE031A07840
875NHAI29,N6,1159.99,1160,1155,1156.99,1156.99,1159.99,1874,2172076.59,29-Aug-2025,47,INE906B07DF8
876HUDCO28,ND,1167.99,1167.99,1167.99,1167.99,1167.99,1165.88,71,82927.29,29-Aug-2025,1,INE031A07949
891IIFCL34,N4,1263.25,1281.01,1263.25,1281,1281,1281,410,523258.50,29-Aug-2025,3,INE787H07370
892PFCL33,N8,1286,1289.98,1284.01,1289.6,1287,1285,410,527846.55,29-Aug-2025,10,INE134E07463
9MMFSML,N2,1023.72,1023.93,1018.15,1021.9,1023.93,1019,200,204399.42,29-Aug-2025,4,INE774D08MA6
901HUDCO34,NE,1304.9,1304.9,1304.9,1304.9,1304.9,1288,25,32622.50,29-Aug-2025,1,INE031A07AB2
ABCOTS,SM,417.75,420,401.7,415.35,420,419.4,17250,7179425.00,29-Aug-2025,17,INE08PH01015
ABINFRA,BE,191.6,197,188.1,195.51,196.15,193.24,170677,33342393.83,29-Aug-2025,289,INE00YB01017
AGUL,SM,54.35,56.35,54.35,56.35,56.35,57.2,4000,221400.00,29-Aug-2025,2,INE0O6N01012
A2ZINFRA,BE,19.1,19.8,18,19.25,19.2,18.9,361923,6932869.82,29-Aug-2025,331,INE619I01012
AAATECH,EQ,82,82,78.01,78.2,78.21,80.12,19432,1533580.60,29-Aug-2025,895,INE0D0U01013
AADHARHFC,EQ,497,508.35,495.7,502.95,504,497,677688,341288966.30,29-Aug-2025,25199,INE883F01010
AAKAAR,SM,90.9,90.95,88.25,89.5,89.7,90.9,22400,2010480.00,29-Aug-2025,14,INE1GYP01013
AAKASH,BE,10.35,10.8,10.11,10.3,10.2,10.56,75700,785941.52,29-Aug-2025,317,INE087Z01024
AARADHYA,SM,116.6,116.6,116.6,116.6,116.6,115.75,1200,139920.00,29-Aug-2025,1,INE124401014
AAREYDRUGS,BE,58.77,60.9,57.5,60.16,59.17,58.77,13747,811989.07,29-Aug-2025,139,INE198H01019
AARON,EQ,198,230.65,198,216.2,215.1,200.6,142341,31084268.75,29-Aug-2025,5531,INE721Z01010
AARTECH,EQ,57.01,58.57,57.01,57.69,57.51,57.56,10671,616766.89,29-Aug-2025,343,INE01C001026
AARTIDRUGS,EQ,474.7,474.7,462,469.55,469,470.35,82923,38953251.10,29-Aug-2025,6117,INE767A01016
AARTIIND,EQ,377.95,381.9,372,376.1,375.5,376.95,374976,141653050.15,29-Aug-2025,14540,INE769A01020
AARTIPHARM,EQ,843.8,853.5,838.15,841.35,841.7,845.95,184281,155489554.65,29-Aug-2025,12477,INE0LRU01027
AARTISURF,BE,464.65,470.9,451.1,455,454.75,462.35,4696,2139728.30,29-Aug-2025,292,INE09EO01013
AARTISURF,P1,140,140,140,140,140,142,97,13580.00,29-Aug-2025,3,INE09EO04017
AARVEEDEN,BE,185,186.5,179.8,183.3,182.05,180.45,6911,1271383.23,29-Aug-2025,127,INE273D01019
AARVI,EQ,120.8,135.99,120.79,128.83,128.5,116.71,590579,77236974.51,29-Aug-2025,10065,INE754X01016
AATMAJ,SM,21.45,21.45,19.1,19.1,19.1,21.4,6000,119400.00,29-Aug-2025,3,INE0OB201016
AAVAS,EQ,1544.9,1547.5,1516.9,1520.2,1520.7,1542.1,1155976,1758686988.40,29-Aug-2025,24735,INE216P01012
ABAN,EQ,47.6,48.9,46.35,47.01,46.35,47.36,34314,1639195.74,29-Aug-2025,642,INE421A01028
AFSL,EQ,220.15,222.76,213.25,216.62,215.47,220.03,8837,1939850.23,29-Aug-2025,496,INE00ZE01026
ABB,EQ,5003,5060.5,4939.5,4999,4999,5000.5,251338,1258237610.50,29-Aug-2025,28277,INE117A01022
ABBOTINDIA,EQ,31660,31945,31315,31480,31500,31475,4571,144890895.00,29-Aug-2025,2432,INE358A01014
78ABCL33,N1,1010,1010,1006,1008.78,1006,980,421,424499.60,29-Aug-2025,8,INE860H07IP2
805ABCL28,N5,1078.95,1079,1078.95,1079,1079,1072,100,107897.50,29-Aug-2025,3,INE860H07IT4
ABHAPOWER,ST,47.9,47.9,45.2,47,47,47,11200,520960.00,29-Aug-2025,7,INE0UYG01015
AILIMITED,SM,45.2,45.2,45.2,45.2,45.2,45.05,3000,135600.00,29-Aug-2025,2,INE0CAJ01017
ABMINTLLTD,BE,41,41.7,39.62,41.7,41.7,41.7,863,35350.72,29-Aug-2025,41,INE251C01025
ABSMARINE,SM,198.15,200,188,189.65,188,197.05,50500,9780075.00,29-Aug-2025,94,INE0QRV01016
ACC,EQ,1800.9,1817.7,1797,1801.8,1802,1801,186970,337737321.50,29-Aug-2025,17036,INE012A01025
ACCELYA,EQ,1393,1411.2,1390.1,1398.4,1395,1398.8,109451,153241408.10,29-Aug-2025,1441,INE793A01012
ACCENTMIC,ST,286.1,286.1,284,284.15,284,286.05,8500,2427600.00,29-Aug-2025,16,INE0Q5D01013
ACCORD,SM,23,23,23,23,23,23.85,2000,46000.00,29-Aug-2025,1,INE113X01015
ACCURACY,EQ,7.17,7.17,6.95,6.97,7,7.05,95780,672990.29,29-Aug-2025,367,INE648Z01023
ACEINTEG,EQ,23.6,24.98,23.5,23.8,23.5,23.71,2477,59690.50,29-Aug-2025,84,INE543V01017
ACMESOLAR,EQ,289.15,291.4,282,284.6,284.15,286.3,937556,268767974.05,29-Aug-2025,19797,INE622W01025
ACE,EQ,1072.3,1081.1,1047.8,1053.5,1052.6,1068.3,430656,456751431.00,29-Aug-2025,27865,INE731H01025
ACTIVEINFR,SM,170,170,170,170,170,170,600,102000.00,29-Aug-2025,1,INE0KLO01025
ACUTAAS,EQ,1400,1427,1393,1406,1405,1402,294658,414284459.20,29-Aug-2025,21418,INE00FF01025
ADANIENSOL,EQ,775.4,776.4,759.25,764.15,764,770.95,1341814,1028163538.20,29-Aug-2025,46077,INE931S01010
ADANIENT,EQ,2283,2289.7,2240,2244.7,2247.9,2275.2,795699,1796467753.50,29-Aug-2025,50217,INE423A01024
ADANIGREEN,EQ,920.15,926.8,908.5,913.5,915.8,921.15,1477870,1354245993.95,29-Aug-2025,45643,INE364U01010
ADANIPORTS,EQ,1318,1322.9,1303,1312.8,1313,1315.4,1592903,2092559583.60,29-Aug-2025,71354,INE742F01042
ADANIPOWER,EQ,598.4,603.2,583.5,600.65,599.75,594.95,3619098,2148144525.80,29-Aug-2025,60782,INE814H01011
ATGL,EQ,593,595,583.75,591.1,591.75,592.55,839227,495303347.55,29-Aug-2025,26077,INE399L01023
LAWSIKHO,SM,142.5,150,142.5,144.95,145,149,12000,1743175.00,29-Aug-2025,22,INE0RDH01021
ADFFOODS,EQ,210,212.2,205,206.08,207.6,209.03,114721,23925563.21,29-Aug-2025,4339,INE982B01027
ABSLAMC,EQ,841.45,843.3,830,835.1,835.05,836.6,183256,153311563.10,29-Aug-2025,10785,INE404A01024
ABCAPITAL,EQ,278.3,282.75,277.15,277.85,278.1,277.45,4511984,1259911496.95,29-Aug-2025,33219,INE674K01013
ABFRL,EQ,78.39,78.83,77.01,77.35,77.3,78.08,4996185,388050566.93,29-Aug-2025,26897,INE647O01011
ABLBL,EQ,134.8,136.14,131.6,135.01,135,134.02,658888,88741297.12,29-Aug-2025,10457,INE14LE01019
BIRLAMONEY,EQ,182.18,186.4,178.26,179.88,178.82,182.22,113321,20789101.05,29-Aug-2025,2564,INE865C01022
ABREL,EQ,1754.4,1781.5,1735,1750.2,1745,1747.2,58801,103085804.60,29-Aug-2025,10555,INE055A01016
CPPLUS,EQ,1250.3,1303,1244.9,1264,1254.9,1250.3,395742,504704416.05,29-Aug-2025,20074,INE819V01029
AUSL,ST,39.35,39.35,38,38,38,37.5,16000,615500.00,29-Aug-2025,7,INE01YQ01013
AVL,EQ,500.7,506.95,495.05,503.15,503,496.75,102152,51383531.85,29-Aug-2025,7838,INE679V01027
BSLGOLDETF,EQ,91.97,91.97,89.62,90.63,90.45,89.73,241919,21887626.04,29-Aug-2025,866,INF209KB18D3
BSLNIFTY,EQ,28.9,28.9,28.1,28.4,28.53,28.48,107138,3049011.47,29-Aug-2025,3587,INF209KB19D1
ADOR,EQ,910,920.95,901,911.9,915,910.95,5370,4886915.00,29-Aug-2025,1782,INE045A01017
ADROITINFO,EQ,10.98,10.99,10.51,10.63,10.84,10.54,17156,182592.97,29-Aug-2025,217,INE737B01033
ADVENZYMES,EQ,319.35,363.55,318.05,345.95,343,324.15,12789256,4503096552.65,29-Aug-2025,212391,INE837H01020
ADVANIHOTR,EQ,60.61,61.72,60,60.13,60,60.61,37375,2266043.00,29-Aug-2025,826,INE199C01026
AEGISLOG,EQ,694.7,694.7,663,672.15,672.55,694.7,604942,407386478.05,29-Aug-2025,25539,INE208C01025
AEGISVOPAK,EQ,249.1,250,244.51,247.77,245.7,247.87,639286,158379629.47,29-Aug-2025,16728,INE0INX01018
AEL17725,NA,1015,1015,1000,1000.02,1000.02,1030,77,77270.58,29-Aug-2025,5,INE423A07401
885AEL28,NB,1007.25,1007.25,1007.25,1007.25,1007.25,1002.99,166,167203.50,29-Aug-2025,3,INE423A07427
895AEL27,N9,1009.99,1011,1009.99,1010,1010,1009.99,210,212214.56,29-Aug-2025,7,INE423A07450
9AEL30,NE,1015,1016,1015,1016,1016,1018.4,275,279150.00,29-Aug-2025,3,INE423A07443
915AEL28,NC,1006.1,1006.1,1006,1006,1006,1006,209,210267.40,29-Aug-2025,3,INE423A07435
930AEL30,NF,1007.8,1007.8,1007,1007,1007,1008.03,1947,1961241.00,29-Aug-2025,31,INE423A07393
AEROENTER,EQ,87.01,87.94,86.1,86.68,86.51,86.57,71801,6236708.24,29-Aug-2025,1211,INE065D01027
AEROFLEX,EQ,175,177.99,169.5,170.42,171.75,172.82,528355,91974080.48,29-Aug-2025,14887,INE024001021
AERONEU,BE,97.5,97.5,95,95.61,96,97.5,6951,671413.09,29-Aug-2025,130,INE035801013
AERON,SM,113,113,109.65,111.15,111.7,108.5,8000,887950.00,29-Aug-2025,8,INE0WL801011
AESTHETIK,ST,116.15,118,116.15,118,118,119,6000,701400.00,29-Aug-2025,3,INE0TSF01011
AETHER,EQ,739.95,740.25,730.05,736.1,735.1,735.55,57435,42298373.20,29-Aug-2025,7470,INE0BWX01014
AFCONS,EQ,422.9,423.75,416.15,417.8,417.85,422.1,1549885,650707861.70,29-Aug-2025,23954,INE101I01011
AFFLE,EQ,1883,1922.7,1872.1,1907.6,1899.6,1893.9,158594,301138639.70,29-Aug-2025,22590,INE00WC01027
AFFORDABLE,EQ,288,288.95,268,270.8,268,281.05,76502,21387509.20,29-Aug-2025,2668,INE692Z01013
AGARWALFT,SM,69.85,69.85,65.55,69.5,69.7,69,46500,3155700.00,29-Aug-2025,29,INE0MLA01012
AGARIND,EQ,775,789.95,766.85,784.3,789.95,778.2,15097,11737893.50,29-Aug-2025,1461,INE204E01012
AGARWALTUF,SM,149.05,153,148.35,150.2,149.25,148.25,69600,10503780.00,29-Aug-2025,57,INE0P8X01016
AGI,EQ,909.35,921.7,888,893.15,888,909.35,43163,39035227.15,29-Aug-2025,5053,INE415A01038
AGIIL,EQ,1154,1162.4,1131.1,1137,1138,1143.7,39214,44811523.30,29-Aug-2025,5205,INE976R01025
AGNI,SM,24,27.35,23.6,25.35,25.3,24.05,82500,2110500.00,29-Aug-2025,33,INE0LF301013
AGRITECH,EQ,138.08,140.09,138,138.46,138,138.08,1542,213801.14,29-Aug-2025,61,INE449G01018
AGROPHOS,BE,46.6,46.6,44.05,44.31,44.05,45.51,28835,1287328.19,29-Aug-2025,176,INE740V01019
AGSTRA,BE,5.83,5.83,5.83,5.83,5.83,5.95,61685,359623.55,29-Aug-2025,204,INE583L01014
AHLADA,EQ,56.06,57.85,55.25,56.08,56,56.15,26027,1473856.84,29-Aug-2025,317,INE00PV01013
AHLUCONT,EQ,933,939.7,911.1,920.4,915.4,939.6,37275,34435810.90,29-Aug-2025,4569,INE758C01029
AIAENG,EQ,3017.4,3069.8,3010.9,3056.3,3050.1,3017.4,162363,491964277.40,29-Aug-2025,10652,INE212H01026
AIMTRON,SM,671.05,694.65,671.05,687.8,689,667.45,44800,30743420.00,29-Aug-2025,110,INE0RUV01018
GOLDTECH,EQ,67.5,68.65,66.05,66.4,66.15,66.79,20553,1385233.72,29-Aug-2025,686,INE805A01014
AIRAN,EQ,25.15,25.5,24.9,24.98,25.04,25.03,68641,1731955.63,29-Aug-2025,700,INE645W01026
AIROLAM,EQ,107.37,112.79,106,108.13,107.2,106.66,2536,275113.26,29-Aug-2025,174,INE801L01010
AIRTELPP,E1,1426,1449.45,1425.3,1444.95,1448.5,1431.85,119162,171745857.70,29-Aug-2025,2002,IN9397D01014
AJANTPHARM,EQ,2508.3,2529.8,2449.6,2477.6,2499.8,2508.3,351127,869735801.30,29-Aug-2025,65883,INE031B01049
AJAXENGG,EQ,684.25,728,683,719.3,719.75,684.25,396087,283450521.85,29-Aug-2025,21603,INE274Y01021
AJMERA,EQ,876.5,891,865,870.7,873.6,878.3,24346,21411896.85,29-Aug-2025,2435,INE298G01027
AJOONI,EQ,5.47,5.54,5.37,5.39,5.37,5.39,483539,2631549.82,29-Aug-2025,964,INE820Y01021
AKANKSHA,ST,87,87,85,87,87,86.4,12000,1035550.00,29-Aug-2025,11,INE0PCY01014
AKASH,EQ,26.15,26.26,25.72,25.87,25.84,25.68,596,15525.77,29-Aug-2025,23,INE737W01013
AKG,EQ,12.22,12.4,12.22,12.24,12.34,12.21,6061,74269.69,29-Aug-2025,72,INE00Y801016
AKI,BE,9.48,9.48,8.94,9.01,9.09,9.36,37062,336061.58,29-Aug-2025,214,INE642Z01026
AKIKO,ST,175.05,175.05,170,173.5,170,166.75,72000,12580000.00,29-Aug-2025,42,INE0PMR01017
AFIL,EQ,6.9,7.06,6.89,6.94,6.93,6.91,889885,6185076.06,29-Aug-2025,1369,INE916Y01027
AKSHOPTFBR,EQ,7.4,7.46,7.15,7.18,7.22,7.33,312384,2279337.43,29-Aug-2025,707,INE523B01011
AKSHAR,EQ,0.56,0.6,0.56,0.57,0.58,0.56,2917197,1682499.91,29-Aug-2025,810,INE256Z01025
AKSHARCHEM,EQ,289.7,289.7,275.9,281.55,275.9,290.65,4298,1224359.55,29-Aug-2025,369,INE542B01011
AKUMS,EQ,467.9,469.55,452.2,454.25,454.6,467.9,235047,108269265.50,29-Aug-2025,14716,INE09XN01023
AKZOINDIA,EQ,3465.9,3465.9,3376.1,3410.6,3413.9,3464.2,20754,70552972.90,29-Aug-2025,4550,INE133A01011
ALANKIT,EQ,14.49,14.49,13.83,14.04,14.1,14.13,194712,2744306.30,29-Aug-2025,1002,INE914E01040
ALBERTDAVD,EQ,799.35,810.1,794,801.4,802.4,795.75,1619,1302206.15,29-Aug-2025,254,INE155C01010
ALEMBICLTD,EQ,101.27,102.8,100.51,101.53,102.04,101.21,157172,15981092.01,29-Aug-2025,3533,INE426A01027
APLLTD,EQ,931.1,947.65,929.45,936.95,946.9,935.4,67309,63208791.50,29-Aug-2025,4335,INE901L01018
ALICON,EQ,840.4,854.4,839.05,845.45,845,840.85,3055,2581845.25,29-Aug-2025,456,INE062D01024
ALIVUS,EQ,947.4,957.4,929.9,944.8,939.5,941.7,49092,46248736.80,29-Aug-2025,6714,INE03Q201024
ALKALI,EQ,85.02,86.69,84,84.81,84.78,85.02,4762,404903.14,29-Aug-2025,184,INE773I01017
ALKEM,EQ,5376,5388,5291,5303.5,5303.5,5376,115288,616315503.50,29-Aug-2025,16789,INE540L01014
ALKYLAMINE,EQ,2023.8,2036.7,1997.3,2005.5,2003.6,2023.8,24696,49752452.60,29-Aug-2025,9435,INE150B01039
ALLETEC,SM,309.9,311.3,307.3,310.45,310.9,304.3,6800,2105620.00,29-Aug-2025,17,INE0M2X01012
ALLTIME,EQ,297.1,302.45,294.5,297,297,296.85,579073,172087617.65,29-Aug-2025,11139,INE0GV601021
ACLGATI,EQ,61.11,62.94,61.05,61.25,61.06,61.69,82447,5074834.79,29-Aug-2025,1284,INE152B01027
ALLCARGO,EQ,31.64,32.24,31,31.22,31.63,31.55,2221746,70110246.76,29-Aug-2025,13295,INE418H01029
ATL,EQ,27.35,27.49,26.66,27.02,26.96,26.96,99027,2680641.87,29-Aug-2025,912,INE0NN701020
ALLDIGI,EQ,948.5,985,942.55,970.75,965,948.7,9102,8826473.15,29-Aug-2025,1101,INE835G01018
ABDL,EQ,502.95,515,502.95,505.4,507,501.35,247955,126502087.90,29-Aug-2025,8122,INE552Z01027
ADSL,EQ,158.66,165.9,158.52,163.92,163.4,158.82,318417,52081530.60,29-Aug-2025,4971,INE102I01027
ALMONDZ,EQ,20.6,20.6,19.5,19.57,19.51,20.41,261204,5172309.89,29-Aug-2025,952,INE326B01035
ALOKINDS,EQ,17.4,17.8,17.34,17.41,17.41,17.39,5186129,90787135.79,29-Aug-2025,11801,INE270A01029
ALPA,EQ,95.91,96.39,94.35,94.44,94.35,94.41,10990,1040128.06,29-Aug-2025,288,INE385I01010
ALPEXSOLAR,SM,1250,1250,1222,1239.35,1235,1242.1,103400,127795430.00,29-Aug-2025,304,INE0R4701017
ALPHAGEO,EQ,245,245,239.3,241.15,241.9,238,2847,688168.45,29-Aug-2025,256,INE137C01018
ALPSINDUS,BE,1.91,1.92,1.77,1.83,1.87,1.87,5620,10452.88,29-Aug-2025,38,INE093B01015
ALUWIND,ST,82,82,78.5,80,80,80.25,10500,836550.00,29-Aug-2025,7,INE0STM01017
ARE&M,EQ,967.7,993.2,967,990.25,990,967.7,502928,495347442.40,29-Aug-2025,30777,INE885A01032
AMBER,EQ,7254,7353,7225,7267.5,7273,7254,258474,1889243444.00,29-Aug-2025,36389,INE371P01015
AMBEY,SM,40.45,40.45,40.3,40.4,40.45,40.15,8000,323300.00,29-Aug-2025,4,INE0M3I01029
AMBICAAGAR,EQ,26.74,27.5,26.31,26.47,26.31,26.73,11532,308557.76,29-Aug-2025,319,INE792B01012
AMBIKCO,EQ,1396,1444.7,1388.7,1407.7,1403.2,1388.7,10289,14574166.80,29-Aug-2025,1211,INE540G01014
AMBUJACEM,EQ,563,569.2,560,563.2,563.2,561.8,1166207,658653705.35,29-Aug-2025,20779,INE079A01024
AMDIND,EQ,48.5,50.63,48.5,49.06,49.32,48.99,5689,283874.15,29-Aug-2025,664,INE005I01014
AMEYA,SM,103.95,104,100.35,102.25,103,102.5,11000,1127050.00,29-Aug-2025,11,INE0KT901015
AMNPLST,EQ,220,228.84,217.65,220.92,217.65,218.97,8527,1898078.70,29-Aug-2025,571,INE275D01022
AMJLAND,EQ,57,57.5,55.64,57,57.2,56.59,28562,1620825.30,29-Aug-2025,569,INE606A01024
AMRUTANJAN,EQ,696.05,704.6,687.35,692.2,691,699.15,12516,8716656.00,29-Aug-2025,1848,INE098F01031
ANANDRATHI,EQ,2780.3,2839,2762.7,2793.9,2773.9,2768.2,91171,255781279.50,29-Aug-2025,14617,INE463V01026
ANANTRAJ,EQ,518,524.9,511.3,516.35,518,517.6,809376,418697382.05,29-Aug-2025,25509,INE242C01024
AMCL,ST,185,189.45,185,189.45,189.45,180.45,25600,4840240.00,29-Aug-2025,29,INE0VG001016
ACL,EQ,85.9,86.4,84.52,85.4,85.05,84.53,46623,3988369.22,29-Aug-2025,1245,INE666E01020
ANDHRAPAP,EQ,76.87,77.95,75.9,77.62,77.7,76.87,152278,11730758.02,29-Aug-2025,3491,INE435A01051
ANDHRSUGAR,EQ,75.82,76.35,75.26,75.44,75.6,75.82,74671,5656381.54,29-Aug-2025,1382,INE715B01021
