SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBFEB29XI,GB,10880,11143.99,10850.01,11085,11085,10845.99,298,3301895.96,01-Sep-2025,64,IN0020200393
SGBMR29XII,GB,10854.75,11195,10854.75,11141.58,11175,10852.24,443,4915177.27,01-Sep-2025,126,IN0020200427
SGBJUN30,GB,11310.01,11645,11310.01,11529,11503,11301.55,579,6660178.02,01-Sep-2025,91,IN0020220045
SGBAUG30,GB,11556,11756,11525,11563.63,11649.99,11530.71,438,5106705.44,01-Sep-2025,121,IN0020220078
SGBDE30III,GB,11699,11950,11494.75,11828.07,11767,11494.75,367,4288053.41,01-Sep-2025,119,IN0020220110
SGBJAN30IX,GB,11506.85,11780,11281.23,11650,11650,11281.23,106,1229256.21,01-Sep-2025,48,IN0020210236
SGBMAR30X,GB,11276.6,11665,11276.6,11510.83,11569,11270.3,106,1219418.00,01-Sep-2025,30,IN0020210319
SGBJUN31I,GB,11740.03,12009.99,11734.09,11975.61,11950,11734.09,593,7086971.40,01-Sep-2025,145,IN0020230069
SGBSEP31II,GB,11998.78,11998.78,11706.13,11940.71,11958.99,11706.13,2042,24400763.04,01-Sep-2025,416,IN0020230093
SGBDE31III,GB,11766,12060,11760,12012.33,12000,11735.06,2022,24244735.15,01-Sep-2025,441,IN0020230168
SGBMAR31IV,GB,12400,12400,11603.01,11918,11918,11724.41,186,2237975.79,01-Sep-2025,53,IN0020220169
SGBFEB32IV,GB,12517,12794,12356,12596.98,12594,12404.33,2567,32259872.57,01-Sep-2025,556,IN0020230184
20MICRONS,EQ,231.8,238.26,228.44,231.98,231.14,230.87,106066,24714043.85,01-Sep-2025,3961,INE144J01027
21STCENMGM,EQ,53.01,53.01,51.96,52.26,52.21,53.03,8576,445874.71,01-Sep-2025,157,INE253B01015
360ONE,EQ,1018.1,1040,1013.3,1030.8,1032.2,1018.1,263961,271275082.00,01-Sep-2025,16287,INE466L01038
GOLD360,EQ,101.8,104.8,101.8,102.85,103,101.15,8677,896350.00,01-Sep-2025,137,INF579M01BB5
SILVER360,EQ,122.25,123.99,120,122.58,122.1,116.59,26289,3221896.39,01-Sep-2025,341,INF579M01BC3
3IINFOLTD,EQ,22.75,22.94,22.62,22.71,22.75,22.71,147627,3362033.56,01-Sep-2025,1212,INE748C01038
3MINDIA,EQ,30510,31400,30510,31295,31335,30760,3358,104492740.00,01-Sep-2025,1570,INE470A01017
3PLAND,EQ,45.53,45.89,44.36,45.32,44.57,44.64,7840,355900.91,01-Sep-2025,195,INE105C01023
5PAISA,EQ,355,363.7,354,359.75,358,355.95,13673,4924266.20,01-Sep-2025,1587,INE618L01018
63MOONS,EQ,900,926.15,900,914.2,921.5,904.5,79599,72899827.15,01-Sep-2025,5995,INE111B01023
751HUDCO28,N5,1082,1082,1082,1082,1082,1088.72,17,18394.00,01-Sep-2025,3,INE031A07865
764NABAR31,N2,1124,1124,1123.1,1123.1,1123.1,1123.28,354,397824.00,01-Sep-2025,7,INE261F07032
764HUDCO31,N8,1134,1134.9,1134,1134.9,1134.9,1124.1,11,12483.00,01-Sep-2025,2,INE031A07AO5
769HUDCO31,N9,1145,1145,1141.11,1143,1143,1138,457,521943.30,01-Sep-2025,13,INE031A07AT4
82HUDCO27,N2,1079.9,1079.9,1079.9,1079.9,1079.9,1073.41,11,11878.90,01-Sep-2025,2,INE031A07840
872MMFSL26,N1,1009.9,1010.01,1001.25,1009,1009,1010.01,153,154180.27,01-Sep-2025,10,INE774D08LU6
875NHAI29,N6,1163,1163,1155,1155.01,1155.1,1156.99,1978,2286723.92,01-Sep-2025,27,INE906B07DF8
876HUDCO28,ND,1167,1170,1160,1161,1161,1167.99,741,861204.90,01-Sep-2025,7,INE031A07949
879NHPC28,N5,1115.67,1115.69,1115.67,1115.69,1115.69,1115.67,2,2231.36,01-Sep-2025,2,INE848E07559
892PFCL33,N8,1290,1290,1286,1287.01,1287.01,1289.6,103,132651.08,01-Sep-2025,7,INE134E07463
9MMFSML,N2,1018.2,1028,1018.2,1028,1028,1021.9,789,803408.80,01-Sep-2025,2,INE774D08MA6
ABCOTS,SM,402.15,402.15,370.1,392.2,385,415.35,17750,6763562.50,01-Sep-2025,53,INE08PH01015
ABINFRA,BE,197.5,197.5,193,194.8,196,195.51,9695,1888377.19,01-Sep-2025,205,INE00YB01017
AGUL,SM,57,57,57,57,57,56.35,2000,114000.00,01-Sep-2025,1,INE0O6N01012
A2ZINFRA,BE,19,20.21,18.7,20.03,20.21,19.25,376798,7466286.06,01-Sep-2025,451,INE619I01012
AAATECH,EQ,78.15,81,78.15,78.78,79.18,78.2,18615,1472523.63,01-Sep-2025,993,INE0D0U01013
AADHARHFC,EQ,500,507.9,495.05,501.85,501.85,502.95,460313,231003138.85,01-Sep-2025,16013,INE883F01010
AAKAAR,SM,90,90.25,90,90.25,90.25,89.5,3200,288400.00,01-Sep-2025,2,INE1GYP01013
AAKASH,BE,10.3,10.6,10.3,10.35,10.35,10.3,38985,406586.39,01-Sep-2025,278,INE087Z01024
AARADHYA,SM,118,120,115.5,116.25,115.5,116.6,50400,5945940.00,01-Sep-2025,37,INE124401014
AAREYDRUGS,BE,60.1,63.16,60.1,63.16,63.16,60.16,19646,1232735.07,01-Sep-2025,146,INE198H01019
AARON,EQ,220.7,221.88,210.01,211.33,210.2,216.2,70417,15096149.42,01-Sep-2025,2958,INE721Z01010
AARTECH,EQ,58.15,60.57,58.01,60.57,60.57,57.69,25400,1515574.83,01-Sep-2025,818,INE01C001026
AARTIDRUGS,EQ,469.65,480,465.85,473.45,475.15,469.55,86503,40759863.20,01-Sep-2025,5827,INE767A01016
AARTIIND,EQ,376.1,379.6,375.3,377.6,377.9,376.1,329956,124446321.15,01-Sep-2025,12964,INE769A01020
AARTIPHARM,EQ,847,864,825.05,860.7,863.95,841.35,196554,167743030.70,01-Sep-2025,14408,INE0LRU01027
AARTISURF,BE,469.45,469.45,452,455.4,460,455,1938,888648.55,01-Sep-2025,149,INE09EO01013
AARTISURF,P1,140,168,140,167.9,167.9,140,1050,149827.90,01-Sep-2025,5,INE09EO04017
AARVEEDEN,BE,191.79,191.8,182,184.93,184.93,183.3,19344,3581605.62,01-Sep-2025,144,INE273D01019
AARVI,EQ,130.9,133.97,128.55,131.52,130.5,128.83,98320,12958198.84,01-Sep-2025,2467,INE754X01016
AAVAS,EQ,1527.9,1547.6,1521,1527.9,1526,1520.2,122326,186991878.50,01-Sep-2025,21900,INE216P01012
ABAN,EQ,46.86,47.52,45,45.47,45.45,47.01,86524,3981798.25,01-Sep-2025,1477,INE421A01028
AFSL,EQ,214.6,219.7,207.3,210.85,212.64,216.62,53480,11405057.15,01-Sep-2025,4999,INE00ZE01026
ABB,EQ,5042,5140.5,5017.6,5127.4,5132,4999,242505,1233501628.10,01-Sep-2025,27500,INE117A01022
ABBOTINDIA,EQ,31650,32315,31500,32130,32275,31480,6106,194318040.00,01-Sep-2025,3046,INE358A01014
805ABCL28,N5,910,910,910,910,910,1079,1,910.00,01-Sep-2025,1,INE860H07IT4
ABCL26,N3,1162,1162,1162,1162,1162,1140,3,3486.00,01-Sep-2025,1,INE860H07IR8
ABHAPOWER,ST,47,48.65,46,47.9,47.15,47,16000,751920.00,01-Sep-2025,10,INE0UYG01015
AILIMITED,SM,46,46,42.95,42.95,42.95,45.2,6000,265425.00,01-Sep-2025,4,INE0CAJ01017
ABMINTLLTD,BE,40.65,41.7,40.65,41.7,41.7,41.7,144,5979.00,01-Sep-2025,14,INE251C01025
ABSMARINE,SM,190,195,184.15,189.6,189,189.65,83500,15807000.00,01-Sep-2025,148,INE0QRV01016
ACC,EQ,1810,1821,1805.1,1818.4,1820,1801.8,136692,248225891.10,01-Sep-2025,11852,INE012A01025
ACCELYA,EQ,1416,1434,1398.8,1407.4,1404.1,1398.4,9219,13037201.10,01-Sep-2025,1720,INE793A01012
ACCENTMIC,ST,282.1,292,281.2,286.65,290,284.15,19000,5459550.00,01-Sep-2025,36,INE0Q5D01013
ACCPL,SM,57.4,60.6,57.4,60.25,60.25,60.5,8400,497640.00,01-Sep-2025,7,INE0T8T01010
ACCURACY,EQ,7.05,7.06,6.92,6.94,6.93,6.97,126539,880802.96,01-Sep-2025,555,INE648Z01023
ACEINTEG,EQ,24.39,24.58,23.5,23.76,23.62,23.8,1480,35408.12,01-Sep-2025,64,INE543V01017
ACMESOLAR,EQ,284.9,288.75,279.55,282.15,282,284.6,891563,252108209.40,01-Sep-2025,20598,INE622W01025
ACE,EQ,1060.3,1079,1052.3,1071.5,1074.5,1053.5,296954,316669407.00,01-Sep-2025,20720,INE731H01025
ACUTAAS,EQ,1418,1420,1395.7,1413.6,1416,1406,198125,279058945.80,01-Sep-2025,22323,INE00FF01025
ADANIENSOL,EQ,770.15,777.6,763.3,766.65,765,764.15,891853,684532035.90,01-Sep-2025,25441,INE931S01010
ADANIENT,EQ,2259,2288,2252.1,2284.2,2286.6,2244.7,425639,968257145.60,01-Sep-2025,29502,INE423A01024
ADANIGREEN,EQ,920.4,933.7,918.05,931.55,931,913.5,839458,777132688.90,01-Sep-2025,28731,INE364U01010
ADANIPORTS,EQ,1318.3,1338.5,1316.1,1335.3,1334,1312.8,983914,1310363730.80,01-Sep-2025,43998,INE742F01042
ADANIPOWER,EQ,605.9,615,603.2,606.85,606.3,600.65,3328357,2024232306.30,01-Sep-2025,55730,INE814H01011
ATGL,EQ,593.9,597.75,592.4,594.15,593.2,591.1,397205,236279802.10,01-Sep-2025,14552,INE399L01023
LAWSIKHO,SM,148,151.5,148,148,148,144.95,27000,4006925.00,01-Sep-2025,19,INE0RDH01021
ADFFOODS,EQ,207.57,211.91,207,210.28,211.91,206.08,71736,15063208.16,01-Sep-2025,3851,INE982B01027
ABSLAMC,EQ,830,845.15,825.55,838.1,839,835.1,153248,128151233.80,01-Sep-2025,10875,INE404A01024
ABCAPITAL,EQ,280,283.8,279.45,280.05,280.25,277.85,3770796,1058966962.45,01-Sep-2025,47391,INE674K01013
ABFRL,EQ,77.79,83.99,76.43,83.35,83.28,77.35,38422386,3157708726.26,01-Sep-2025,124302,INE647O01011
ABLBL,EQ,136.8,139.66,133.92,139.14,139.03,135.01,1238404,171075585.59,01-Sep-2025,19210,INE14LE01019
BIRLAMONEY,EQ,181.23,182.95,180.25,180.81,181.68,179.88,63418,11480585.68,01-Sep-2025,1595,INE865C01022
ABREL,EQ,1767.6,1789,1745.2,1777.2,1771.6,1750.2,45334,80222042.50,01-Sep-2025,8035,INE055A01016
CPPLUS,EQ,1262.7,1262.7,1200.8,1248.2,1255.2,1264,785420,961848638.40,01-Sep-2025,24491,INE819V01029
AUSL,ST,38,38,37.8,37.8,37.8,38,4000,151600.00,01-Sep-2025,2,INE01YQ01013
AVL,EQ,503.15,514.8,485.8,498.75,500.3,503.15,225074,113496029.95,01-Sep-2025,13250,INE679V01027
BSLGOLDETF,EQ,88.36,93.02,88.36,92.29,92.05,90.63,445858,41111185.64,01-Sep-2025,1425,INF209KB18D3
BSLNIFTY,EQ,29.11,29.11,28,28.61,28.63,28.4,3030303,86565388.18,01-Sep-2025,5812,INF209KB19D1
ADOR,EQ,904.3,984.25,904.3,967.45,969,911.9,24055,22972379.15,01-Sep-2025,2637,INE045A01017
ADROITINFO,EQ,10.63,10.79,10.33,10.55,10.58,10.63,13448,142056.74,01-Sep-2025,181,INE737B01033
ADVENZYMES,EQ,344.95,344.95,332.95,338.55,337,345.95,660743,223323512.85,01-Sep-2025,16702,INE837H01020
ADVANIHOTR,EQ,60.42,62.01,60.3,61.27,61.3,60.13,44757,2743053.50,01-Sep-2025,1187,INE199C01026
AEGISLOG,EQ,673,699,672.6,694.95,695.05,672.15,230810,159118136.15,01-Sep-2025,14483,INE208C01025
AEGISVOPAK,EQ,247.1,250.79,239.67,242.87,242.65,247.77,335191,81767100.77,01-Sep-2025,8875,INE0INX01018
AEL17725,NA,1005,1005,1005,1005,1005,1000.02,6,6030.00,01-Sep-2025,2,INE423A07401
895AEL27,N9,1010,1018.95,1010,1018.95,1018.95,1010,28,28459.00,01-Sep-2025,2,INE423A07450
9AEL30,NE,1014,1014,1014,1014,1014,1016,10,10140.00,01-Sep-2025,2,INE423A07443
915AEL28,NC,1008,1011,1006.11,1008,1008,1006,252,254277.10,01-Sep-2025,6,INE423A07435
930AEL30,NF,1007.9,1013.4,1006.16,1007.76,1009.79,1007,2229,2246177.83,01-Sep-2025,31,INE423A07393
AEROENTER,EQ,87.55,88.79,86.75,88,87.57,86.68,108072,9500289.04,01-Sep-2025,1688,INE065D01027
AEROFLEX,EQ,171,176,170,174.77,174.25,170.42,294477,51103436.57,01-Sep-2025,8981,INE024001021
AERONEU,BE,95.61,99.5,94.75,99.5,99.5,95.61,12167,1195590.55,01-Sep-2025,252,INE035801013
AERON,SM,112,116.9,112,115,115,111.15,20000,2302400.00,01-Sep-2025,18,INE0WL801011
AESTHETIK,ST,119.9,122.75,118.8,119.2,118.8,118,22000,2639400.00,01-Sep-2025,11,INE0TSF01011
AETHER,EQ,736.55,746.95,733.7,741.7,740,736.1,62310,46121209.95,01-Sep-2025,5241,INE0BWX01014
AFCONS,EQ,423,429,419.8,425.5,428,417.8,1384181,586576625.60,01-Sep-2025,13862,INE101I01011
AFFLE,EQ,1900,1918.1,1889.5,1910.2,1912.7,1907.6,159758,304009285.90,01-Sep-2025,23087,INE00WC01027
AFFORDABLE,EQ,270.8,276,264,266.6,267.8,270.8,50881,13755115.15,01-Sep-2025,2470,INE692Z01013
AGARWALFT,SM,68,69.5,67.05,69.5,69.5,69.5,18000,1233975.00,01-Sep-2025,11,INE0MLA01012
AGARIND,EQ,784.3,798.95,784.1,794.75,795,784.3,11871,9409789.00,01-Sep-2025,1281,INE204E01012
AGARWALTUF,SM,153.7,158,147.15,148.6,149.8,150.2,255600,38505840.00,01-Sep-2025,140,INE0P8X01016
AGI,EQ,890,906.85,872.5,874.95,877,893.15,113737,100514958.35,01-Sep-2025,8300,INE415A01038
AGIIL,EQ,1140,1161.9,1140,1157.3,1155.3,1137,84163,96902485.70,01-Sep-2025,3262,INE976R01025
AGNI,SM,25.9,30.4,25.9,30.4,30.4,25.35,167500,4796000.00,01-Sep-2025,59,INE0LF301013
AGRITECH,EQ,137.2,142.87,137.05,137.78,139.44,138.46,3363,466692.67,01-Sep-2025,178,INE449G01018
AGROPHOS,BE,43.05,45.69,42.7,43.23,43.02,44.31,33127,1435765.80,01-Sep-2025,334,INE740V01019
AGSTRA,BE,5.71,5.71,5.71,5.71,5.71,5.83,95231,543769.01,01-Sep-2025,272,INE583L01014
AHLADA,EQ,57.45,57.88,56.52,57.26,57.54,56.08,11560,660888.60,01-Sep-2025,175,INE00PV01013
AHLUCONT,EQ,915.4,950,912.5,936.3,935.1,920.4,26362,24722780.25,01-Sep-2025,4816,INE758C01029
AIAENG,EQ,3100,3100,3046.5,3090.6,3084.4,3056.3,71181,219706770.10,01-Sep-2025,9712,INE212H01026
AIMTRON,SM,690,693.9,676,681.95,679,687.8,30400,20788880.00,01-Sep-2025,71,INE0RUV01018
GOLDTECH,EQ,66.05,72.5,66.05,67.41,67.4,66.4,137269,9594189.06,01-Sep-2025,2059,INE805A01014
AIRAN,EQ,25.5,25.98,25.05,25.71,25.8,24.98,129516,3300106.07,01-Sep-2025,1910,INE645W01026
AIROLAM,EQ,107.59,112.79,107.17,108.43,107.51,108.13,3517,384866.93,01-Sep-2025,126,INE801L01010
AIRTELPP,E1,1444,1456,1441,1444.65,1446.4,1444.95,1042715,1516753414.70,01-Sep-2025,1750,IN9397D01014
AJANTPHARM,EQ,2505,2514.7,2440.1,2452,2448.7,2477.6,205528,505050015.00,01-Sep-2025,45783,INE031B01049
AJAXENGG,EQ,724.45,728.5,690,695.1,691,719.3,159607,112998041.85,01-Sep-2025,13720,INE274Y01021
AJMERA,EQ,874.8,906,872.3,899.35,896.65,870.7,33978,30348338.60,01-Sep-2025,3089,INE298G01027
AJOONI,EQ,5.4,5.45,5.26,5.31,5.33,5.39,257868,1373143.58,01-Sep-2025,870,INE820Y01021
AKANKSHA,ST,87.5,87.5,85,86,86,87,12000,1036800.00,01-Sep-2025,11,INE0PCY01014
AKASH,EQ,26.4,26.78,26.02,26.7,26.78,25.87,1375,36436.00,01-Sep-2025,59,INE737W01013
AKG,EQ,12.54,13.47,12.34,12.75,12.67,12.24,24010,306893.79,01-Sep-2025,242,INE00Y801016
AKI,BE,9.01,9.05,8.66,8.95,8.98,9.01,14900,133098.66,01-Sep-2025,139,INE642Z01026
AKIKO,ST,172,174,164.85,166.15,165,173.5,38400,6429040.00,01-Sep-2025,23,INE0PMR01017
AFIL,EQ,7.05,7.05,6.89,6.92,6.9,6.94,555631,3861391.57,01-Sep-2025,936,INE916Y01027
AKSHOPTFBR,EQ,7.19,7.39,7.12,7.24,7.35,7.18,224617,1624150.66,01-Sep-2025,549,INE523B01011
AKSHAR,EQ,0.57,0.58,0.56,0.57,0.58,0.57,1501498,855401.43,01-Sep-2025,677,INE256Z01025
AKSHARCHEM,EQ,279,282.9,274.55,278.1,275.2,281.55,8656,2405297.25,01-Sep-2025,698,INE542B01011
AKUMS,EQ,456,470.85,456,466.8,468,454.25,243570,113544155.30,01-Sep-2025,9034,INE09XN01023
AKZOINDIA,EQ,3415,3440,3391.6,3407.6,3405.6,3410.6,10344,35304461.20,01-Sep-2025,2666,INE133A01011
ALANKIT,EQ,14.04,14.37,13.74,13.95,13.98,14.04,298860,4165633.44,01-Sep-2025,1690,INE914E01040
ALBERTDAVD,EQ,801.4,819,801.4,815.8,818.7,801.4,2579,2097155.95,01-Sep-2025,243,INE155C01010
ALEMBICLTD,EQ,101.53,103,101.5,101.8,101.81,101.53,189392,19329112.18,01-Sep-2025,3600,INE426A01027
APLLTD,EQ,931,950,926,942.7,939,936.95,45819,42898241.30,01-Sep-2025,5981,INE901L01018
ALICON,EQ,849.45,853.25,835.55,839.2,843,845.45,4718,3967828.75,01-Sep-2025,690,INE062D01024
ALIVUS,EQ,937.05,945.3,930.6,936.5,938,944.8,38092,35752555.30,01-Sep-2025,4130,INE03Q201024
ALKALI,EQ,86.68,86.69,85.16,86.08,86.35,84.81,2979,256491.97,01-Sep-2025,109,INE773I01017
ALKEM,EQ,5310,5348.5,5273,5300.5,5327.5,5303.5,56377,299145966.00,01-Sep-2025,10418,INE540L01014
ALKYLAMINE,EQ,2005.9,2045,1999.9,2035.8,2040,2005.5,14978,30325742.70,01-Sep-2025,3399,INE150B01039
ALLETEC,SM,308,309.15,303.05,305.7,305.5,310.45,28000,8583940.00,01-Sep-2025,58,INE0M2X01012
ALLTIME,EQ,297,306.6,296.4,305.25,305.6,297,726394,219976110.20,01-Sep-2025,11432,INE0GV601021
ACLGATI,EQ,61.25,62.19,60.91,61.13,61.25,61.25,122307,7504926.70,01-Sep-2025,2072,INE152B01027
ALLCARGO,EQ,31.25,32.08,31.22,31.61,31.75,31.22,1946249,61447738.13,01-Sep-2025,11847,INE418H01029
ATL,EQ,27.45,28.4,26.81,27.91,27.86,27.02,165567,4564831.75,01-Sep-2025,1867,INE0NN701020
ALLDIGI,EQ,978.9,991.85,952.1,957.95,953.3,970.75,7965,7769349.60,01-Sep-2025,1428,INE835G01018
ABDL,EQ,508.9,523.5,502.3,516.95,515,505.4,431587,222449016.00,01-Sep-2025,16788,INE552Z01027
ADSL,EQ,164,165.73,162.45,163.23,163.5,163.92,110907,18163299.16,01-Sep-2025,2387,INE102I01027
ALMONDZ,EQ,19.57,20.01,19.47,19.54,19.67,19.57,111146,2187533.96,01-Sep-2025,432,INE326B01035
ALOKINDS,EQ,17.38,17.52,17.16,17.23,17.27,17.41,5443634,94139003.84,01-Sep-2025,12425,INE270A01029
ALPA,EQ,95.93,96.9,94.5,96.36,96,94.44,7478,716734.17,01-Sep-2025,224,INE385I01010
ALPEXSOLAR,SM,1243.5,1253.95,1202.5,1217.85,1214.3,1239.35,73200,89598390.00,01-Sep-2025,301,INE0R4701017
ALPHAGEO,EQ,246.9,246.9,242.42,244.46,244.05,241.15,4268,1041991.21,01-Sep-2025,280,INE137C01018
ALPSINDUS,BE,1.73,1.91,1.73,1.82,1.8,1.83,8217,14936.39,01-Sep-2025,32,INE093B01015
ALUWIND,ST,80,81,80,81,81,80,16500,1327500.00,01-Sep-2025,8,INE0STM01017
ARE&M,EQ,991,1023.3,984,1011.7,1012,990.25,1240361,1253534877.90,01-Sep-2025,67665,INE885A01032
AMBER,EQ,7297,7648,7268,7631,7621.5,7267.5,613436,4618580033.50,01-Sep-2025,66359,INE371P01015
AMBEY,SM,40.4,44.05,40.4,43.6,43.6,40.4,64000,2762600.00,01-Sep-2025,30,INE0M3I01029
AMBICAAGAR,EQ,26.6,26.98,26.25,26.44,26.59,26.47,6214,164821.60,01-Sep-2025,166,INE792B01012
AMBIKCO,EQ,1407.7,1420.2,1390,1401.7,1401.4,1407.7,8688,12218410.20,01-Sep-2025,1281,INE540G01014
AMBUJACEM,EQ,565.2,569.9,563.45,567.1,567,563.2,1366250,773682542.25,01-Sep-2025,28419,INE079A01024
AMDIND,EQ,49.06,50.56,49.06,49.84,49.11,49.06,8686,432275.64,01-Sep-2025,577,INE005I01014
AMEYA,SM,101.25,104,101.25,101.3,101.3,102.25,5000,511800.00,01-Sep-2025,4,INE0KT901015
AMNPLST,EQ,220.75,225,219.4,222.35,222.1,220.92,2246,500273.52,01-Sep-2025,270,INE275D01022
AMJLAND,EQ,57.8,58.83,56.31,57.89,57.5,57,46207,2661992.41,01-Sep-2025,1285,INE606A01024
AMRUTANJAN,EQ,691.3,722,691.3,720.25,720,692.2,41881,29550517.65,01-Sep-2025,2752,INE098F01031
ANANDRATHI,EQ,2807,2948,2804.4,2920.3,2919,2793.9,490346,1424851870.20,01-Sep-2025,54694,INE463V01026
ANANTRAJ,EQ,518.4,527,515.55,521.15,522.7,516.35,710256,369496051.90,01-Sep-2025,22782,INE242C01024
AMCL,ST,198.9,198.9,198.9,198.9,198.9,189.45,10400,2068560.00,01-Sep-2025,13,INE0VG001016
ACL,BE,83,89.4,81.13,88.29,88.6,85.4,56333,4819078.14,01-Sep-2025,535,INE666E01020
ANDHRAPAP,EQ,79,82.8,79,79.98,79.8,77.62,624350,50362463.35,01-Sep-2025,5311,INE435A01051
